Metadata_Plate,Metadata_Well,Metadata_Row,Metadata_FieldID,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_well_position,Metadata_plating_density,Metadata_line_ID,FileName_OrigDNA,FileName_OrigER,FileName_OrigRNA,FileName_OrigAGP,FileName_OrigMito
BR00107339,L13,12,5,BR00107339,cmQTL_plate5_8.20.2019,L13,10000,225,r12c13f05p01-ch5sk1fk1fl1.tiff,r12c13f05p01-ch4sk1fk1fl1.tiff,r12c13f05p01-ch3sk1fk1fl1.tiff,r12c13f05p01-ch2sk1fk1fl1.tiff,r12c13f05p01-ch1sk1fk1fl1.tiff
BR00107339,L23,12,5,BR00107339,cmQTL_plate5_8.20.2019,L23,10000,218,r12c23f05p01-ch5sk1fk1fl1.tiff,r12c23f05p01-ch4sk1fk1fl1.tiff,r12c23f05p01-ch3sk1fk1fl1.tiff,r12c23f05p01-ch2sk1fk1fl1.tiff,r12c23f05p01-ch1sk1fk1fl1.tiff
BR00107339,M11,13,5,BR00107339,cmQTL_plate5_8.20.2019,M11,10000,190,r13c11f05p01-ch5sk1fk1fl1.tiff,r13c11f05p01-ch4sk1fk1fl1.tiff,r13c11f05p01-ch3sk1fk1fl1.tiff,r13c11f05p01-ch2sk1fk1fl1.tiff,r13c11f05p01-ch1sk1fk1fl1.tiff
BR00107339,M13,13,5,BR00107339,cmQTL_plate5_8.20.2019,M13,10000,211,r13c13f05p01-ch5sk1fk1fl1.tiff,r13c13f05p01-ch4sk1fk1fl1.tiff,r13c13f05p01-ch3sk1fk1fl1.tiff,r13c13f05p01-ch2sk1fk1fl1.tiff,r13c13f05p01-ch1sk1fk1fl1.tiff
BR00107339,M15,13,5,BR00107339,cmQTL_plate5_8.20.2019,M15,10000,220,r13c15f05p01-ch5sk1fk1fl1.tiff,r13c15f05p01-ch4sk1fk1fl1.tiff,r13c15f05p01-ch3sk1fk1fl1.tiff,r13c15f05p01-ch2sk1fk1fl1.tiff,r13c15f05p01-ch1sk1fk1fl1.tiff
BR00107339,M20,13,5,BR00107339,cmQTL_plate5_8.20.2019,M20,10000,201,r13c20f05p01-ch5sk1fk1fl1.tiff,r13c20f05p01-ch4sk1fk1fl1.tiff,r13c20f05p01-ch3sk1fk1fl1.tiff,r13c20f05p01-ch2sk1fk1fl1.tiff,r13c20f05p01-ch1sk1fk1fl1.tiff
BR00107339,M21,13,5,BR00107339,cmQTL_plate5_8.20.2019,M21,10000,223,r13c21f05p01-ch5sk1fk1fl1.tiff,r13c21f05p01-ch4sk1fk1fl1.tiff,r13c21f05p01-ch3sk1fk1fl1.tiff,r13c21f05p01-ch2sk1fk1fl1.tiff,r13c21f05p01-ch1sk1fk1fl1.tiff
BR00107339,N02,14,5,BR00107339,cmQTL_plate5_8.20.2019,N02,10000,200,r14c02f05p01-ch5sk1fk1fl1.tiff,r14c02f05p01-ch4sk1fk1fl1.tiff,r14c02f05p01-ch3sk1fk1fl1.tiff,r14c02f05p01-ch2sk1fk1fl1.tiff,r14c02f05p01-ch1sk1fk1fl1.tiff
BR00107339,N03,14,5,BR00107339,cmQTL_plate5_8.20.2019,N03,10000,222,r14c03f05p01-ch5sk1fk1fl1.tiff,r14c03f05p01-ch4sk1fk1fl1.tiff,r14c03f05p01-ch3sk1fk1fl1.tiff,r14c03f05p01-ch2sk1fk1fl1.tiff,r14c03f05p01-ch1sk1fk1fl1.tiff
BR00107339,N05,14,5,BR00107339,cmQTL_plate5_8.20.2019,N05,10000,229,r14c05f05p01-ch5sk1fk1fl1.tiff,r14c05f05p01-ch4sk1fk1fl1.tiff,r14c05f05p01-ch3sk1fk1fl1.tiff,r14c05f05p01-ch2sk1fk1fl1.tiff,r14c05f05p01-ch1sk1fk1fl1.tiff
BR00107339,N08,14,5,BR00107339,cmQTL_plate5_8.20.2019,N08,10000,202,r14c08f05p01-ch5sk1fk1fl1.tiff,r14c08f05p01-ch4sk1fk1fl1.tiff,r14c08f05p01-ch3sk1fk1fl1.tiff,r14c08f05p01-ch2sk1fk1fl1.tiff,r14c08f05p01-ch1sk1fk1fl1.tiff
BR00107339,N18,14,5,BR00107339,cmQTL_plate5_8.20.2019,N18,10000,230,r14c18f05p01-ch5sk1fk1fl1.tiff,r14c18f05p01-ch4sk1fk1fl1.tiff,r14c18f05p01-ch3sk1fk1fl1.tiff,r14c18f05p01-ch2sk1fk1fl1.tiff,r14c18f05p01-ch1sk1fk1fl1.tiff
BR00107339,O02,15,5,BR00107339,cmQTL_plate5_8.20.2019,O02,10000,196,r15c02f05p01-ch5sk1fk1fl1.tiff,r15c02f05p01-ch4sk1fk1fl1.tiff,r15c02f05p01-ch3sk1fk1fl1.tiff,r15c02f05p01-ch2sk1fk1fl1.tiff,r15c02f05p01-ch1sk1fk1fl1.tiff
BR00107339,O12,15,5,BR00107339,cmQTL_plate5_8.20.2019,O12,10000,207,r15c12f05p01-ch5sk1fk1fl1.tiff,r15c12f05p01-ch4sk1fk1fl1.tiff,r15c12f05p01-ch3sk1fk1fl1.tiff,r15c12f05p01-ch2sk1fk1fl1.tiff,r15c12f05p01-ch1sk1fk1fl1.tiff
BR00107339,O19,15,5,BR00107339,cmQTL_plate5_8.20.2019,O19,10000,199,r15c19f05p01-ch5sk1fk1fl1.tiff,r15c19f05p01-ch4sk1fk1fl1.tiff,r15c19f05p01-ch3sk1fk1fl1.tiff,r15c19f05p01-ch2sk1fk1fl1.tiff,r15c19f05p01-ch1sk1fk1fl1.tiff
BR00107339,P06,16,5,BR00107339,cmQTL_plate5_8.20.2019,P06,10000,194,r16c06f05p01-ch5sk1fk1fl1.tiff,r16c06f05p01-ch4sk1fk1fl1.tiff,r16c06f05p01-ch3sk1fk1fl1.tiff,r16c06f05p01-ch2sk1fk1fl1.tiff,r16c06f05p01-ch1sk1fk1fl1.tiff
BR00107339,P10,16,5,BR00107339,cmQTL_plate5_8.20.2019,P10,10000,204,r16c10f05p01-ch5sk1fk1fl1.tiff,r16c10f05p01-ch4sk1fk1fl1.tiff,r16c10f05p01-ch3sk1fk1fl1.tiff,r16c10f05p01-ch2sk1fk1fl1.tiff,r16c10f05p01-ch1sk1fk1fl1.tiff
BR00107339,P21,16,5,BR00107339,cmQTL_plate5_8.20.2019,P21,10000,221,r16c21f05p01-ch5sk1fk1fl1.tiff,r16c21f05p01-ch4sk1fk1fl1.tiff,r16c21f05p01-ch3sk1fk1fl1.tiff,r16c21f05p01-ch2sk1fk1fl1.tiff,r16c21f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,A03,1,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,A03,10000,297,r01c03f05p01-ch5sk1fk1fl1.tiff,r01c03f05p01-ch4sk1fk1fl1.tiff,r01c03f05p01-ch3sk1fk1fl1.tiff,r01c03f05p01-ch2sk1fk1fl1.tiff,r01c03f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,A11,1,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,A11,10000,301,r01c11f05p01-ch5sk1fk1fl1.tiff,r01c11f05p01-ch4sk1fk1fl1.tiff,r01c11f05p01-ch3sk1fk1fl1.tiff,r01c11f05p01-ch2sk1fk1fl1.tiff,r01c11f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,B01,2,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,B01,10000,268,r02c01f05p01-ch5sk1fk1fl1.tiff,r02c01f05p01-ch4sk1fk1fl1.tiff,r02c01f05p01-ch3sk1fk1fl1.tiff,r02c01f05p01-ch2sk1fk1fl1.tiff,r02c01f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,B05,2,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,B05,10000,276,r02c05f05p01-ch5sk1fk1fl1.tiff,r02c05f05p01-ch4sk1fk1fl1.tiff,r02c05f05p01-ch3sk1fk1fl1.tiff,r02c05f05p01-ch2sk1fk1fl1.tiff,r02c05f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,B20,2,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,B20,10000,283,r02c20f05p01-ch5sk1fk1fl1.tiff,r02c20f05p01-ch4sk1fk1fl1.tiff,r02c20f05p01-ch3sk1fk1fl1.tiff,r02c20f05p01-ch2sk1fk1fl1.tiff,r02c20f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,C11,3,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,C11,10000,296,r03c11f05p01-ch5sk1fk1fl1.tiff,r03c11f05p01-ch4sk1fk1fl1.tiff,r03c11f05p01-ch3sk1fk1fl1.tiff,r03c11f05p01-ch2sk1fk1fl1.tiff,r03c11f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,C19,3,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,C19,10000,285,r03c19f05p01-ch5sk1fk1fl1.tiff,r03c19f05p01-ch4sk1fk1fl1.tiff,r03c19f05p01-ch3sk1fk1fl1.tiff,r03c19f05p01-ch2sk1fk1fl1.tiff,r03c19f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,D05,4,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,D05,10000,304,r04c05f05p01-ch5sk1fk1fl1.tiff,r04c05f05p01-ch4sk1fk1fl1.tiff,r04c05f05p01-ch3sk1fk1fl1.tiff,r04c05f05p01-ch2sk1fk1fl1.tiff,r04c05f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,D14,4,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,D14,10000,278,r04c14f05p01-ch5sk1fk1fl1.tiff,r04c14f05p01-ch4sk1fk1fl1.tiff,r04c14f05p01-ch3sk1fk1fl1.tiff,r04c14f05p01-ch2sk1fk1fl1.tiff,r04c14f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,D15,4,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,D15,10000,305,r04c15f05p01-ch5sk1fk1fl1.tiff,r04c15f05p01-ch4sk1fk1fl1.tiff,r04c15f05p01-ch3sk1fk1fl1.tiff,r04c15f05p01-ch2sk1fk1fl1.tiff,r04c15f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,E01,5,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,E01,10000,294,r05c01f05p01-ch5sk1fk1fl1.tiff,r05c01f05p01-ch4sk1fk1fl1.tiff,r05c01f05p01-ch3sk1fk1fl1.tiff,r05c01f05p01-ch2sk1fk1fl1.tiff,r05c01f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,E17,5,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,E17,10000,290,r05c17f05p01-ch5sk1fk1fl1.tiff,r05c17f05p01-ch4sk1fk1fl1.tiff,r05c17f05p01-ch3sk1fk1fl1.tiff,r05c17f05p01-ch2sk1fk1fl1.tiff,r05c17f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,F14,6,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,F14,10000,281,r06c14f05p01-ch5sk1fk1fl1.tiff,r06c14f05p01-ch4sk1fk1fl1.tiff,r06c14f05p01-ch3sk1fk1fl1.tiff,r06c14f05p01-ch2sk1fk1fl1.tiff,r06c14f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,F23,6,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,F23,10000,295,r06c23f05p01-ch5sk1fk1fl1.tiff,r06c23f05p01-ch4sk1fk1fl1.tiff,r06c23f05p01-ch3sk1fk1fl1.tiff,r06c23f05p01-ch2sk1fk1fl1.tiff,r06c23f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,G08,7,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,G08,10000,286,r07c08f05p01-ch5sk1fk1fl1.tiff,r07c08f05p01-ch4sk1fk1fl1.tiff,r07c08f05p01-ch3sk1fk1fl1.tiff,r07c08f05p01-ch2sk1fk1fl1.tiff,r07c08f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,G17,7,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,G17,10000,298,r07c17f05p01-ch5sk1fk1fl1.tiff,r07c17f05p01-ch4sk1fk1fl1.tiff,r07c17f05p01-ch3sk1fk1fl1.tiff,r07c17f05p01-ch2sk1fk1fl1.tiff,r07c17f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,G19,7,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,G19,10000,277,r07c19f05p01-ch5sk1fk1fl1.tiff,r07c19f05p01-ch4sk1fk1fl1.tiff,r07c19f05p01-ch3sk1fk1fl1.tiff,r07c19f05p01-ch2sk1fk1fl1.tiff,r07c19f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,H03,8,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,H03,10000,302,r08c03f05p01-ch5sk1fk1fl1.tiff,r08c03f05p01-ch4sk1fk1fl1.tiff,r08c03f05p01-ch3sk1fk1fl1.tiff,r08c03f05p01-ch2sk1fk1fl1.tiff,r08c03f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,H06,8,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,H06,10000,280,r08c06f05p01-ch5sk1fk1fl1.tiff,r08c06f05p01-ch4sk1fk1fl1.tiff,r08c06f05p01-ch3sk1fk1fl1.tiff,r08c06f05p01-ch2sk1fk1fl1.tiff,r08c06f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,H10,8,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,H10,10000,291,r08c10f05p01-ch5sk1fk1fl1.tiff,r08c10f05p01-ch4sk1fk1fl1.tiff,r08c10f05p01-ch3sk1fk1fl1.tiff,r08c10f05p01-ch2sk1fk1fl1.tiff,r08c10f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,H11,8,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,H11,10000,284,r08c11f05p01-ch5sk1fk1fl1.tiff,r08c11f05p01-ch4sk1fk1fl1.tiff,r08c11f05p01-ch3sk1fk1fl1.tiff,r08c11f05p01-ch2sk1fk1fl1.tiff,r08c11f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,I10,9,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,I10,10000,287,r09c10f05p01-ch5sk1fk1fl1.tiff,r09c10f05p01-ch4sk1fk1fl1.tiff,r09c10f05p01-ch3sk1fk1fl1.tiff,r09c10f05p01-ch2sk1fk1fl1.tiff,r09c10f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,I11,9,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,I11,10000,279,r09c11f05p01-ch5sk1fk1fl1.tiff,r09c11f05p01-ch4sk1fk1fl1.tiff,r09c11f05p01-ch3sk1fk1fl1.tiff,r09c11f05p01-ch2sk1fk1fl1.tiff,r09c11f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,J05,10,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,J05,10000,117,r10c05f05p01-ch5sk1fk1fl1.tiff,r10c05f05p01-ch4sk1fk1fl1.tiff,r10c05f05p01-ch3sk1fk1fl1.tiff,r10c05f05p01-ch2sk1fk1fl1.tiff,r10c05f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,J13,10,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,J13,10000,231,r10c13f05p01-ch5sk1fk1fl1.tiff,r10c13f05p01-ch4sk1fk1fl1.tiff,r10c13f05p01-ch3sk1fk1fl1.tiff,r10c13f05p01-ch2sk1fk1fl1.tiff,r10c13f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,J15,10,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,J15,10000,272,r10c15f05p01-ch5sk1fk1fl1.tiff,r10c15f05p01-ch4sk1fk1fl1.tiff,r10c15f05p01-ch3sk1fk1fl1.tiff,r10c15f05p01-ch2sk1fk1fl1.tiff,r10c15f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,J18,10,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,J18,10000,307,r10c18f05p01-ch5sk1fk1fl1.tiff,r10c18f05p01-ch4sk1fk1fl1.tiff,r10c18f05p01-ch3sk1fk1fl1.tiff,r10c18f05p01-ch2sk1fk1fl1.tiff,r10c18f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,K06,11,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,K06,10000,308,r11c06f05p01-ch5sk1fk1fl1.tiff,r11c06f05p01-ch4sk1fk1fl1.tiff,r11c06f05p01-ch3sk1fk1fl1.tiff,r11c06f05p01-ch2sk1fk1fl1.tiff,r11c06f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,K07,11,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,K07,10000,269,r11c07f05p01-ch5sk1fk1fl1.tiff,r11c07f05p01-ch4sk1fk1fl1.tiff,r11c07f05p01-ch3sk1fk1fl1.tiff,r11c07f05p01-ch2sk1fk1fl1.tiff,r11c07f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,K12,11,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,K12,10000,14,r11c12f05p01-ch5sk1fk1fl1.tiff,r11c12f05p01-ch4sk1fk1fl1.tiff,r11c12f05p01-ch3sk1fk1fl1.tiff,r11c12f05p01-ch2sk1fk1fl1.tiff,r11c12f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,L02,12,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,L02,10000,273,r12c02f05p01-ch5sk1fk1fl1.tiff,r12c02f05p01-ch4sk1fk1fl1.tiff,r12c02f05p01-ch3sk1fk1fl1.tiff,r12c02f05p01-ch2sk1fk1fl1.tiff,r12c02f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,L09,12,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,L09,10000,293,r12c09f05p01-ch5sk1fk1fl1.tiff,r12c09f05p01-ch4sk1fk1fl1.tiff,r12c09f05p01-ch3sk1fk1fl1.tiff,r12c09f05p01-ch2sk1fk1fl1.tiff,r12c09f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,L14,12,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,L14,10000,306,r12c14f05p01-ch5sk1fk1fl1.tiff,r12c14f05p01-ch4sk1fk1fl1.tiff,r12c14f05p01-ch3sk1fk1fl1.tiff,r12c14f05p01-ch2sk1fk1fl1.tiff,r12c14f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,L24,12,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,L24,10000,299,r12c24f05p01-ch5sk1fk1fl1.tiff,r12c24f05p01-ch4sk1fk1fl1.tiff,r12c24f05p01-ch3sk1fk1fl1.tiff,r12c24f05p01-ch2sk1fk1fl1.tiff,r12c24f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,M14,13,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,M14,10000,292,r13c14f05p01-ch5sk1fk1fl1.tiff,r13c14f05p01-ch4sk1fk1fl1.tiff,r13c14f05p01-ch3sk1fk1fl1.tiff,r13c14f05p01-ch2sk1fk1fl1.tiff,r13c14f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,M24,13,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,M24,10000,274,r13c24f05p01-ch5sk1fk1fl1.tiff,r13c24f05p01-ch4sk1fk1fl1.tiff,r13c24f05p01-ch3sk1fk1fl1.tiff,r13c24f05p01-ch2sk1fk1fl1.tiff,r13c24f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,N04,14,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,N04,10000,303,r14c04f05p01-ch5sk1fk1fl1.tiff,r14c04f05p01-ch4sk1fk1fl1.tiff,r14c04f05p01-ch3sk1fk1fl1.tiff,r14c04f05p01-ch2sk1fk1fl1.tiff,r14c04f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,N12,14,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,N12,10000,271,r14c12f05p01-ch5sk1fk1fl1.tiff,r14c12f05p01-ch4sk1fk1fl1.tiff,r14c12f05p01-ch3sk1fk1fl1.tiff,r14c12f05p01-ch2sk1fk1fl1.tiff,r14c12f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,N19,14,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,N19,10000,282,r14c19f05p01-ch5sk1fk1fl1.tiff,r14c19f05p01-ch4sk1fk1fl1.tiff,r14c19f05p01-ch3sk1fk1fl1.tiff,r14c19f05p01-ch2sk1fk1fl1.tiff,r14c19f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,O06,15,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,O06,10000,275,r15c06f05p01-ch5sk1fk1fl1.tiff,r15c06f05p01-ch4sk1fk1fl1.tiff,r15c06f05p01-ch3sk1fk1fl1.tiff,r15c06f05p01-ch2sk1fk1fl1.tiff,r15c06f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,O11,15,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,O11,10000,288,r15c11f05p01-ch5sk1fk1fl1.tiff,r15c11f05p01-ch4sk1fk1fl1.tiff,r15c11f05p01-ch3sk1fk1fl1.tiff,r15c11f05p01-ch2sk1fk1fl1.tiff,r15c11f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,O13,15,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,O13,10000,270,r15c13f05p01-ch5sk1fk1fl1.tiff,r15c13f05p01-ch4sk1fk1fl1.tiff,r15c13f05p01-ch3sk1fk1fl1.tiff,r15c13f05p01-ch2sk1fk1fl1.tiff,r15c13f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,O23,15,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,O23,10000,289,r15c23f05p01-ch5sk1fk1fl1.tiff,r15c23f05p01-ch4sk1fk1fl1.tiff,r15c23f05p01-ch3sk1fk1fl1.tiff,r15c23f05p01-ch2sk1fk1fl1.tiff,r15c23f05p01-ch1sk1fk1fl1.tiff
cmQTLplate7-2-27-20,P17,16,5,cmQTLplate7-2-27-20,cmQTL_plate7_2.27.20,P17,10000,300,r16c17f05p01-ch5sk1fk1fl1.tiff,r16c17f05p01-ch4sk1fk1fl1.tiff,r16c17f05p01-ch3sk1fk1fl1.tiff,r16c17f05p01-ch2sk1fk1fl1.tiff,r16c17f05p01-ch1sk1fk1fl1.tiff
